"Data";"Descricao";"Categoria";"Conta";"Cartao";"Valor";"Status";"Compartilhado"
2024-10-10;"padaria";"Padaria";"C6";"C6";38.87;"Efetivado";"50/50"
2024-10-19;"almoço escritorio";"Restaurante";"Nubank";"Nubank";59.5;"Efetivado";"100% Silvia"
2024-09-18;"estacionamento";"Estacionamento";"C6";"";18;"Efetivado";"50/50"
2024-10-10;"FEIRA";"Feira";"C6";"C6";12;"Efetivado";"50/50"
2024-10-10;"FEIRA";"Feira";"C6";"C6";10;"Efetivado";"50/50"
2024-10-10;"padaria";"Padaria";"C6";"C6";4.25;"Efetivado";"50/50"
2024-09-19;"Rendimentos";"Rendimentos";"Bradesco";"";0.17;"Efetivado";"100% Silvia"
2024-09-20;"Condominio";"Condominio";"C6";"";914.63;"Efetivado";"50/50"
2024-10-10;"frango";"Restaurante";"C6";"C6";70.9;"Efetivado";"50/50"
2024-10-10;"padaria";"Padaria";"C6";"C6";2.93;"Efetivado";"50/50"
2024-10-10;"mcdonalds";"Restaurante";"C6";"C6";102.99;"Efetivado";"50/50"
2024-10-19;"Deezer";"Streaming";"Nubank";"Nubank";43.9;"Efetivado";"100% Silvia"
2024-10-10;"Guerreiro";"Mercado";"C6";"C6";37.46;"Efetivado";"50/50"
2024-10-10;"dart";"Padaria";"C6";"C6";6;"Efetivado";"50/50"
2024-10-10;"restaurante";"Restaurante";"C6";"C6";117.96;"Efetivado";"50/50"
2024-09-22;"Rendimentos";"Rendimentos";"Nubank";"";0.04;"Efetivado";"100% Silvia"
2024-09-23;"Net mae";"Net - mãe";"Bradesco";"";360.96;"Efetivado";"100% Silvia"
2024-09-23;"gas";"Gas";"C6";"";180.33;"Efetivado";"50/50"
2024-10-10;"restaurante";"Restaurante";"C6";"C6";86.16;"Efetivado";"50/50"
2024-10-10;"gasolina";"Combustível";"C6";"C6";80;"Efetivado";"50/50"
2024-09-23;"Pizza";"Restaurante";"Bradesco";"";65;"Efetivado";"100% Silvia"
2024-10-10;"padaria";"Padaria";"C6";"C6";37.78;"Efetivado";"50/50"
2024-10-19;"Uber";"Uber";"Nubank";"Nubank";66.24;"Efetivado";"100% Silvia"
2024-10-19;"almoço escritorio";"Restaurante";"Nubank";"Nubank";56.4;"Efetivado";"100% Silvia"
2024-10-10;"padaria";"Padaria";"C6";"C6";40.29;"Efetivado";"50/50"
2024-10-10;"açougue";"Açougue";"C6";"C6";100.03;"Efetivado";"50/50"
2024-10-10;"restaurante";"Restaurante";"C6";"C6";88.7;"Efetivado";"50/50"
2024-10-19;"almoço escritorio";"Restaurante";"Nubank";"Nubank";84.7;"Efetivado";"100% Silvia"
2024-10-19;"Uber";"Uber";"Nubank";"Nubank";58.96;"Efetivado";"100% Silvia"
2024-10-10;"padaria";"Padaria";"C6";"C6";7.07;"Efetivado";"50/50"
2024-09-26;"enel";"Energia";"C6";"";110.52;"Efetivado";"50/50"
2024-10-10;"FeirA";"Feira";"C6";"C6";30;"Efetivado";"50/50"
2024-10-10;"Guerreiro";"Mercado";"C6";"C6";29.97;"Efetivado";"50/50"
2024-10-10;"Guerreiro";"Mercado";"C6";"C6";38.07;"Efetivado";"50/50"
2024-10-10;"Bolo";"Restaurante";"C6";"C6";26;"Efetivado";"50/50"
2024-10-10;"padaria";"Padaria";"C6";"C6";9.74;"Efetivado";"50/50"
2024-10-10;"açougue";"Açougue";"C6";"C6";105;"Efetivado";"50/50"
2024-10-10;"sorvete";"Restaurante";"C6";"C6";36;"Efetivado";"50/50"
2024-10-10;"padaria";"Padaria";"C6";"C6";31.8;"Efetivado";"50/50"
2024-10-10;"brownies";"Restaurante";"C6";"C6";30.36;"Efetivado";"50/50"
2024-10-10;"Sacolao ";"Feira";"C6";"C6";25.46;"Efetivado";"50/50"
2024-10-10;"FeirA";"Feira";"C6";"C6";18;"Efetivado";"50/50"
2024-10-10;"FeirA";"Feira";"C6";"C6";13;"Efetivado";"50/50"
2024-10-10;"FeirA";"Feira";"C6";"C6";10;"Efetivado";"50/50"
2024-09-29;"Pizza";"Restaurante";"Bradesco";"";65;"Efetivado";"100% Silvia"
2024-10-19;"Mercado";"Mercado";"Nubank";"Nubank";8.5;"Efetivado";"50/50"
2024-09-30;"convenio";"Convenio - mãe";"Bradesco";"";1155;"Efetivado";"100% Silvia"
2024-09-30;"Pizza";"Restaurante";"Bradesco";"";65;"Efetivado";"100% Silvia"
2024-10-10;"padaria";"Padaria";"C6";"C6";37.78;"Efetivado";"50/50"
2024-09-30;"Deposito Nelson ";"Deposito Nelson";"C6";"";700;"Efetivado";"50/50"
2024-09-30;"devolução Nelson";"Deposito Nelson";"Bradesco";"";700;"Efetivado";"50/50"
2024-09-30;"Salario";"Salario";"Bradesco";"";6249;"Efetivado";"100% Silvia"
2024-10-19;"Uber";"Uber";"Nubank";"Nubank";76.17;"Efetivado";"100% Silvia"
2024-10-19;"almoço escritorio";"Restaurante";"Nubank";"Nubank";60.28;"Efetivado";"100% Silvia"
2024-10-10;"restaurante";"Restaurante";"C6";"C6";53.9;"Efetivado";"50/50"
2024-10-10;"gasolina";"Combustível";"C6";"C6";50;"Efetivado";"50/50"
2024-10-10;"padaria";"Padaria";"C6";"C6";37.78;"Efetivado";"50/50"
2024-10-10;"Guerreiro";"Mercado";"C6";"C6";30.33;"Efetivado";"50/50"
2024-10-10;"almoço escritorio";"Restaurante";"C6";"C6";66.99;"Efetivado";"50/50"
2024-10-19;"Uber";"Uber";"Nubank";"Nubank";44.45;"Efetivado";"100% Silvia"
2024-10-19;"Uber";"Uber";"Nubank";"Nubank";43.91;"Efetivado";"100% Silvia"
2024-10-10;"Guerreiro";"Mercado";"C6";"C6";7.99;"Efetivado";"50/50"
2024-11-10;"restaurante";"Restaurante";"C6";"C6";79.5;"Efetivado";"50/50"
2024-11-10;"Davi";"Presentes";"C6";"C6";70.98;"Efetivado";"100% Silvia"
2024-10-03;"pedagio";"Pedagio";"C6";"";59;"Efetivado";"50/50"
2024-11-10;"mercado";"Mercado";"C6";"C6";56.66;"Efetivado";"50/50"
2024-11-10;"feira";"Mercado";"C6";"C6";30;"Efetivado";"50/50"
2024-11-10;"restaurante";"Restaurante";"C6";"C6";64.9;"Efetivado";"50/50"
2024-11-10;"restaurante";"Restaurante";"C6";"C6";13.17;"Efetivado";"50/50"
2024-11-10;"restaurante";"Restaurante";"C6";"C6";75;"Efetivado";"50/50"
2024-11-10;"restaurante";"Restaurante";"C6";"C6";24;"Efetivado";"50/50"
2024-11-10;"restaurante";"Restaurante";"C6";"C6";16;"Efetivado";"50/50"
2024-11-10;"restaurante";"Restaurante";"C6";"C6";15;"Efetivado";"50/50"
2024-11-10;"mercado";"Mercado";"C6";"C6";12.49;"Efetivado";"50/50"
2024-11-10;"ifood";"Restaurante";"C6";"C6";102.94;"Efetivado";"50/50"
2024-11-10;"padaria";"Padaria";"C6";"C6";28.9;"Efetivado";"50/50"
2024-10-07;"net";"Internet";"C6";"";249.84;"Efetivado";"50/50"
2024-11-10;"ifood";"Restaurante";"C6";"C6";65.9;"Efetivado";"50/50"
2024-10-07;"Pizza";"Restaurante";"Bradesco";"";65;"Efetivado";"100% Silvia"
2024-10-07;"celular";"Celular";"Bradesco";"";56.42;"Efetivado";"100% Silvia"
2024-11-10;"padaria";"Padaria";"C6";"C6";37.78;"Efetivado";"50/50"
2024-10-07;"rendimento";"Rendimentos";"Bradesco";"";0.01;"Efetivado";"100% Silvia"
2024-10-19;"Uber";"Uber";"Nubank";"Nubank";103.24;"Efetivado";"100% Silvia"
2024-11-10;"gasolina";"Combustível";"C6";"C6";50;"Efetivado";"50/50"
2024-11-10;"padaria";"Padaria";"C6";"C6";37.78;"Efetivado";"50/50"
2024-11-19;"farmacia";"Farmácia";"Nubank";"Nubank";21.34;"Efetivado";"100% Silvia"
2024-10-19;"farmacia";"Farmácia";"Nubank";"Nubank";21.34;"Efetivado";"100% Silvia"
2024-10-19;"almoço escritorio";"Restaurante";"Nubank";"Nubank";70.4;"Efetivado";"100% Silvia"
2024-10-19;"Uber";"Uber";"Nubank";"Nubank";65.6;"Efetivado";"100% Silvia"
2024-10-09;"Pizza";"Restaurante";"Bradesco";"";45;"Efetivado";"100% Silvia"
2024-11-10;"padaria";"Padaria";"C6";"C6";14.13;"Efetivado";"50/50"
2024-11-10;"mercado";"Mercado";"C6";"C6";8.66;"Efetivado";"50/50"
2024-10-09;"rendimento";"Rendimentos";"Bradesco";"";0.14;"Efetivado";"100% Silvia"
2024-10-10;"pedagio";"Pedagio";"C6";"";26;"Efetivado";"50/50"
2024-11-10;"mercado";"Mercado";"C6";"C6";73.56;"Efetivado";"50/50"
2024-11-10;"açougue";"Açougue";"C6";"C6";59.35;"Efetivado";"50/50"
2024-10-19;"feira";"Feira";"Nubank";"Nubank";15;"Efetivado";"50/50"
2024-10-19;"feira";"Feira";"Nubank";"Nubank";12.5;"Efetivado";"50/50"
2024-10-19;"pastel";"Restaurante";"Nubank";"Nubank";12;"Efetivado";"100% Silvia"
2024-11-10;"padaria";"Padaria";"C6";"C6";8.13;"Efetivado";"50/50"
2024-10-11;"Aluguel";"Aluguel";"Nubank";"";1448.04;"Efetivado";"50/50"
2024-01-11;"Aluguel";"Aluguel";"Nubank";"";1448.04;"Efetivado";"50/50"
2024-11-10;"ifood";"Restaurante";"C6";"C6";94.7;"Efetivado";"50/50"
2024-11-10;"Bolo Claudia";"Presentes";"C6";"C6";94.07;"Efetivado";"100% Silvia"
2024-11-10;"mercado";"Mercado";"C6";"C6";13.48;"Efetivado";"50/50"
2024-10-13;"rendimentos";"Rendimentos";"Nubank";"";4.73;"Efetivado";"100% Silvia"
2024-11-10;"gasolina";"Combustível";"C6";"C6";100;"Efetivado";"50/50"
2024-10-14;"Pizza";"Restaurante";"Bradesco";"";65;"Efetivado";"100% Silvia"
2024-11-10;"padaria";"Padaria";"C6";"C6";38.78;"Efetivado";"50/50"
2024-10-14;"rendimentos";"Rendimentos";"Bradesco";"";0.01;"Efetivado";"100% Silvia"
2024-10-15;"Net mae";"Net - mãe";"Bradesco";"";361.49;"Efetivado";"100% Silvia"
2024-10-15;"restaurante";"Restaurante";"C6";"";86.6;"Efetivado";"100% Silvia"
2024-11-19;"restaurante";"Restaurante";"Nubank";"Nubank";62.48;"Efetivado";"100% Silvia"
2024-11-19;"Uber";"Uber";"Nubank";"Nubank";61.49;"Efetivado";"100% Silvia"
2024-11-10;"padaria";"Padaria";"C6";"C6";44.4;"Efetivado";"50/50"
2024-10-15;"Salario";"Salario";"Bradesco";"";13360;"Efetivado";"100% Silvia"
2024-11-10;"ifood";"Restaurante";"C6";"C6";83.4;"Efetivado";"50/50"
2024-11-10;"restaurante";"Restaurante";"C6";"C6";59.4;"Efetivado";"50/50"
2024-10-18;"Enel ";"Energia";"C6";"";114.35;"Efetivado";"50/50"
2024-10-18;"Enel ";"Energia";"C6";"";114.35;"Efetivado";"50/50"
2024-11-10;"restaurante";"Restaurante";"C6";"C6";66;"Efetivado";"50/50"
2024-10-18;"Pizza";"Restaurante";"Bradesco";"";54;"Efetivado";"100% Silvia"
2024-11-19;"feira";"Feira";"Nubank";"Nubank";40;"Efetivado";"50/50"
2024-11-19;"restaurante";"Restaurante";"Nubank";"Nubank";12;"Efetivado";"100% Silvia"
2024-11-19;"Uber";"Uber";"Nubank";"Nubank";9.97;"Efetivado";"100% Silvia"
2024-11-19;"restaurante";"Restaurante";"Nubank";"Nubank";7;"Efetivado";"100% Silvia"
2024-10-18;"rendimentos";"Rendimentos";"Bradesco";"";0.01;"Efetivado";"100% Silvia"
2024-11-10;"ifood";"Restaurante";"C6";"C6";81.9;"Efetivado";"50/50"
2024-11-10;"gasolina";"Combustível";"C6";"C6";50;"Efetivado";"50/50"
2024-10-19;"pedagio";"Pedagio";"C6";"";36.8;"Efetivado";"50/50"
2024-11-10;"mercado";"Mercado";"C6";"C6";24.34;"Efetivado";"50/50"
2024-11-10;"padaria";"Padaria";"C6";"C6";19;"Efetivado";"50/50"
2024-10-19;"pedagio";"Pedagio";"C6";"";17.2;"Efetivado";"50/50"
2024-10-19;"Deposito Nelson ";"Deposito Nelson";"C6";"";1500;"Efetivado";"50/50"
2024-11-10;"açougue";"Açougue";"C6";"C6";156.55;"Efetivado";"50/50"
2024-11-10;"restaurante";"Restaurante";"C6";"C6";45;"Efetivado";"50/50"
2024-11-10;"mercado";"Mercado";"C6";"C6";37.75;"Efetivado";"50/50"
2024-11-10;"Sacolao ";"Feira";"C6";"C6";22.78;"Efetivado";"50/50"
2024-10-21;"Curso CIA";"Cursos";"Nubank";"";997;"Efetivado";"100% Silvia"
2024-10-21;"Condominio";"Condominio";"C6";"";914.63;"Efetivado";"50/50"
2024-11-19;"Deezer";"Streaming";"Nubank";"Nubank";43.9;"Efetivado";"100% Silvia"
2024-11-10;"padaria";"Padaria";"C6";"C6";38.78;"Efetivado";"50/50"
2024-11-19;"Mercado";"Mercado";"Nubank";"Nubank";7.99;"Efetivado";"50/50"
2024-10-21;"rendimentos";"Rendimentos";"Bradesco";"";0.18;"Efetivado";"100% Silvia"
2024-11-19;"restaurante";"Restaurante";"Nubank";"Nubank";60.28;"Efetivado";"100% Silvia"
2024-11-19;"Uber";"Uber";"Nubank";"Nubank";55.44;"Efetivado";"100% Silvia"
2024-11-10;"padaria";"Padaria";"C6";"C6";38.78;"Efetivado";"50/50"
2024-10-23;"gas";"Gas";"C6";"";128.24;"Efetivado";"50/50"
2024-11-10;"restaurante";"Restaurante";"C6";"C6";99;"Efetivado";"50/50"
2024-11-19;"restaurante";"Restaurante";"Nubank";"Nubank";70.4;"Efetivado";"100% Silvia"
2024-11-19;"Uber";"Uber";"Nubank";"Nubank";69.7;"Efetivado";"100% Silvia"
2024-11-10;"padaria";"Padaria";"C6";"C6";10.56;"Efetivado";"50/50"
2024-11-10;"gasolina";"Combustível";"C6";"C6";101.69;"Efetivado";"50/50"
2024-11-10;"restaurante";"Restaurante";"C6";"C6";59.4;"Efetivado";"50/50"
2024-11-10;"mercado";"Mercado";"C6";"C6";21.57;"Efetivado";"50/50"
2024-10-24;"pedagio Family";"Pedagio";"C6";"";12.9;"Efetivado";"50/50"
2024-10-24;"pedagio Family";"Pedagio";"C6";"";11.8;"Efetivado";"50/50"
2024-10-24;"pedagio Family";"Pedagio";"C6";"";5.9;"Efetivado";"50/50"
2024-10-27;"LBV";"Doações";"Bradesco";"";320;"Efetivado";"100% Silvia"
2024-10-27;"pedagio Family";"Pedagio";"C6";"";15.8;"Efetivado";"50/50"
2024-10-27;"pedagio Family";"Pedagio";"C6";"";12.9;"Efetivado";"50/50"
2024-10-27;"pedagio Family";"Pedagio";"C6";"";5.9;"Efetivado";"50/50"
2024-10-27;"rendimentos";"Rendimentos";"Nubank";"";6.41;"Efetivado";"100% Silvia"
2024-11-10;"restaurante";"Restaurante";"C6";"C6";139.79;"Efetivado";"50/50"
2024-11-10;"padaria";"Padaria";"C6";"C6";39.78;"Efetivado";"50/50"
2024-10-28;"rendimentos";"Rendimentos";"Bradesco";"";0.06;"Efetivado";"100% Silvia"
2024-10-28;"rendimentos";"Rendimentos";"Bradesco";"";0.13;"Efetivado";"100% Silvia"
2024-10-29;"IR COE";"Impostos";"Bradesco";"";1125;"Efetivado";"100% Silvia"
2024-11-25;"farmacia";"Farmácia";"Bradesco";"Bradesco";167.43;"Efetivado";"100% Silvia"
2024-10-29;"Pizza";"Restaurante";"Bradesco";"";54;"Efetivado";"100% Silvia"
2024-11-10;"padaria";"Padaria";"C6";"C6";37.78;"Efetivado";"50/50"
2024-10-29;"Rendimento HGLG11";"Dividendos";"C6";"";0.03;"Efetivado";"100% Silvia"
2024-11-19;"restaurante";"Restaurante";"Nubank";"Nubank";95.33;"Efetivado";"100% Silvia"
2024-11-10;"restaurante";"Restaurante";"C6";"C6";83.99;"Efetivado";"50/50"
2024-11-19;"Uber";"Uber";"Nubank";"Nubank";64.49;"Efetivado";"100% Silvia"
2024-11-10;"restaurante";"Restaurante";"C6";"C6";54;"Efetivado";"50/50"
2024-10-30;"SHOPPING D";"Estacionamento";"C6";"";17;"Efetivado";"50/50"
2024-11-10;"padaria";"Padaria";"C6";"C6";9.88;"Efetivado";"50/50"
2024-10-31;"convenio";"Convenio - mãe";"Bradesco";"";1155;"Efetivado";"100% Silvia"
2024-11-10;"mercado";"Mercado";"C6";"C6";70.44;"Efetivado";"50/50"
2024-11-10;"Sacolao ";"Feira";"C6";"C6";35;"Efetivado";"50/50"
2024-10-31;"Salario";"Salario";"Bradesco";"";6249;"Efetivado";"100% Silvia"
2024-12-10;"restaurante";"Restaurante";"C6";"C6";85.9;"Efetivado";"50/50"
2024-11-01;"Shein";"Móveis";"Bradesco";"";73.77;"Efetivado";"50/50"
2024-12-10;"mercado";"Mercado";"C6";"C6";21.98;"Efetivado";"50/50"
2024-11-01;"rendimentos";"Rendimentos";"Bradesco";"";0.01;"Efetivado";"100% Silvia"
2024-12-10;"açougue";"Açougue";"C6";"C6";102.93;"Efetivado";"50/50"
2024-12-10;"padaria";"Padaria";"C6";"C6";50;"Efetivado";"50/50"
2024-12-10;"padaria";"Padaria";"C6";"C6";3.11;"Efetivado";"50/50"
2024-12-10;"restaurante";"Restaurante";"C6";"C6";113;"Efetivado";"50/50"
2024-12-10;"padaria";"Padaria";"C6";"C6";8.5;"Efetivado";"50/50"
2024-12-10;"mercado";"Mercado";"C6";"C6";7.99;"Efetivado";"50/50"
2024-12-10;"restaurante";"Restaurante";"C6";"C6";102.79;"Efetivado";"50/50"
2024-11-04;"Pizza";"Restaurante";"Bradesco";"";65;"Efetivado";"100% Silvia"
2024-12-10;"gasolina";"Combustível";"C6";"C6";50;"Efetivado";"50/50"
2024-12-10;"padaria";"Padaria";"C6";"C6";37.78;"Efetivado";"50/50"
2024-11-04;"rendimentos";"Rendimentos";"Bradesco";"";0.01;"Efetivado";"100% Silvia"
2024-11-05;"net";"Internet";"C6";"";249.84;"Efetivado";"50/50"
2024-11-19;"Uber";"Uber";"Nubank";"Nubank";94.3;"Efetivado";"100% Silvia"
2024-11-05;"celular";"Celular";"Bradesco";"";56.42;"Efetivado";"100% Silvia"
2024-12-10;"padaria";"Padaria";"C6";"C6";54.78;"Efetivado";"50/50"
2024-11-05;"rendimentos";"Rendimentos";"Bradesco";"";0.01;"Efetivado";"100% Silvia"
2024-11-06;"Cha bebe felipe";"Presentes";"Bradesco";"";100;"Efetivado";"100% Silvia"
2024-11-19;"restaurante";"Restaurante";"Nubank";"Nubank";78.1;"Efetivado";"100% Silvia"
2024-11-19;"Uber";"Uber";"Nubank";"Nubank";65.5;"Efetivado";"100% Silvia"
2024-12-10;"restaurante";"Restaurante";"C6";"C6";59.4;"Efetivado";"50/50"
2024-11-06;"rendimentos";"Rendimentos";"Bradesco";"";0.03;"Efetivado";"100% Silvia"
2024-12-10;"restaurante";"Restaurante";"C6";"C6";92.45;"Efetivado";"50/50"
2024-12-10;"mercado";"Mercado";"C6";"C6";52.94;"Efetivado";"50/50"
2024-11-25;"farmacia";"Farmácia";"Bradesco";"Bradesco";47.99;"Efetivado";"100% Silvia"
2024-12-10;"padaria";"Padaria";"C6";"C6";6;"Efetivado";"50/50"
2024-11-07;"rendimentos";"Rendimentos";"Bradesco";"";0.01;"Efetivado";"100% Silvia"
2024-12-10;"restaurante";"Restaurante";"C6";"C6";89.8;"Efetivado";"50/50"
2024-12-10;"Gasto parcelado - Parcela 1/10; Fogão";"Móveis";"C6";"C6";336.44;"Efetivado";"100% Silvia"
2024-12-10;"açougue";"Açougue";"C6";"C6";68.29;"Efetivado";"50/50"
2024-12-10;"mercado";"Mercado";"C6";"C6";47.93;"Efetivado";"50/50"
2024-12-10;"feira";"Feira";"C6";"C6";40;"Efetivado";"50/50"
2024-12-10;"padaria";"Padaria";"C6";"C6";33.3;"Efetivado";"50/50"
2024-12-10;"Sacolao ";"Feira";"C6";"C6";12.11;"Efetivado";"50/50"
2024-12-10;"feira";"Feira";"C6";"C6";10;"Efetivado";"50/50"
2024-12-10;"feira";"Feira";"C6";"C6";6;"Efetivado";"50/50"
2024-12-10;"restaurante";"Restaurante";"C6";"C6";130.97;"Efetivado";"50/50"
2024-12-10;"padaria";"Padaria";"C6";"C6";12.03;"Efetivado";"50/50"
2024-11-11;"Teleton";"Doações";"Bradesco";"";100;"Efetivado";"100% Silvia"
2024-11-15;"Pizza";"Restaurante";"Bradesco";"";65;"Efetivado";"100% Silvia"
2024-12-10;"gasolina";"Combustível";"C6";"C6";50;"Efetivado";"50/50"
2024-12-10;"lavagem carro";"Combustível";"C6";"C6";50;"Efetivado";"50/50"
2024-11-11;"Rendimento HGLG11";"Dividendos";"C6";"";0.06;"Efetivado";"100% Silvia"
2024-11-11;"Parte Nelson";"Deposito Nelson";"C6";"";500;"Efetivado";"50/50"
2024-11-11;"Aluguel";"Aluguel";"Nubank";"";1445.84;"Efetivado";"50/50"
2024-12-10;"Gasto parcelado - Parcela 1/10; Seguro Carro";"Seguros";"C6";"C6";138.08;"Efetivado";"50/50"
2024-12-10;"restaurante";"Restaurante";"C6";"C6";106.7;"Efetivado";"50/50"
2024-12-10;"Gasto parcelado - Parcela 1/4; ferramentas Nelson";"Presentes";"C6";"C6";51.62;"Efetivado";"100% Silvia"
2024-12-10;"padaria";"Padaria";"C6";"C6";37.78;"Efetivado";"50/50"
2024-11-12;"rendimentos";"Rendimentos";"Nubank";"";5.89;"Efetivado";"100% Silvia"
2024-12-19;"restaurante";"Restaurante";"Nubank";"Nubank";70.4;"Efetivado";"100% Silvia"
2024-12-19;"Uber";"Uber";"Nubank";"Nubank";63.4;"Efetivado";"100% Silvia"
2024-12-10;"restaurante";"Restaurante";"C6";"C6";54;"Efetivado";"50/50"
2024-12-10;"padaria";"Padaria";"C6";"C6";5.43;"Efetivado";"50/50"
2024-12-10;"restaurante";"Restaurante";"C6";"C6";94.36;"Efetivado";"50/50"
2024-12-10;"aveia";"Mercado";"C6";"C6";21.07;"Efetivado";"50/50"
2024-12-10;"padaria";"Padaria";"C6";"C6";15.66;"Efetivado";"50/50"
2024-11-14;"HGLG11";"Dividendos";"C6";"";1.1;"Efetivado";"100% Silvia"
2024-11-14;"Deposito Nelson ";"Deposito Nelson";"C6";"";1300;"Efetivado";"50/50"
2024-11-14;"Salario";"Salario";"Bradesco";"";13360;"Efetivado";"100% Silvia"
2024-11-15;"Pizza";"Restaurante";"Bradesco";"";65;"Efetivado";"100% Silvia"
2024-12-10;"mercado";"Mercado";"C6";"C6";24.2;"Efetivado";"50/50"
2024-12-10;"restaurante";"Restaurante";"C6";"C6";84.15;"Efetivado";"50/50"
2024-12-10;"mercado";"Mercado";"C6";"C6";22.47;"Efetivado";"50/50"
2024-12-10;"padaria";"Padaria";"C6";"C6";6;"Efetivado";"50/50"
2024-12-10;"Olive Garden";"Restaurante";"C6";"C6";232.83;"Efetivado";"50/50"
2024-12-10;"Gasto parcelado - Parcela 1/2; Bauducco";"Mercado";"C6";"C6";103.22;"Efetivado";"50/50"
2024-12-10;"gasolina";"Combustível";"C6";"C6";50;"Efetivado";"50/50"
2024-12-10;"café shopping";"Restaurante";"C6";"C6";27.2;"Efetivado";"50/50"
2024-11-17;"estacionamento shopping";"Estacionamento";"C6";"";19;"Efetivado";"50/50"
2024-11-18;"net mae";"Net - mãe";"Bradesco";"";354.37;"Efetivado";"100% Silvia"
2024-12-10;"padaria";"Padaria";"C6";"C6";3.1;"Efetivado";"50/50"
2024-11-18;"rendimentos";"Rendimentos";"Bradesco";"";0.12;"Efetivado";"100% Silvia"
2024-12-10;"la plaza";"Padaria";"C6";"C6";75.78;"Efetivado";"100% Silvia"
2024-11-19;"rendimentos";"Rendimentos";"Bradesco";"";1.9;"Efetivado";"100% Silvia"
2024-11-20;"condominio";"Condominio";"C6";"";960.76;"Efetivado";"50/50"
2024-12-19;"eataly";"Mercado";"Nubank";"Nubank";229.8;"Efetivado";"50/50"
2024-12-10;"almoço d.Antonietta";"Restaurante";"C6";"C6";192;"Efetivado";"50/50"
2024-12-19;"eataly";"Restaurante";"Nubank";"Nubank";97.18;"Efetivado";"100% Silvia"
2024-12-10;"almoço d.Antonietta";"Restaurante";"C6";"C6";94.8;"Efetivado";"50/50"
2024-12-19;"Uber";"Uber";"Nubank";"Nubank";69.9;"Efetivado";"100% Silvia"
2024-12-10;"bitcoin";"Cursos";"C6";"C6";50.98;"Efetivado";"100% Silvia"
2024-12-10;"mercado";"Mercado";"C6";"C6";13.18;"Efetivado";"50/50"
2024-12-10;"ifood";"Restaurante";"C6";"C6";90.7;"Efetivado";"50/50"
2024-12-19;"Deezer";"Streaming";"Nubank";"Nubank";43.9;"Efetivado";"100% Silvia"
2024-12-10;"Casa arvore";"Restaurante";"C6";"C6";85.9;"Efetivado";"50/50"
2024-11-22;"Pizza";"Restaurante";"Bradesco";"";54;"Efetivado";"100% Silvia"
2024-11-22;"rendimentos";"Rendimentos";"Bradesco";"";0.02;"Efetivado";"100% Silvia"
2024-12-10;"beirute";"Restaurante";"C6";"C6";139.8;"Efetivado";"50/50"
2024-12-10;"açougue";"Açougue";"C6";"C6";96.4;"Efetivado";"50/50"
2024-12-10;"Feira";"Feira";"C6";"C6";59;"Efetivado";"50/50"
2024-12-10;"padaria";"Padaria";"C6";"C6";31.8;"Efetivado";"50/50"
2024-12-10;"Sacolao ";"Feira";"C6";"C6";30.6;"Efetivado";"50/50"
2024-12-10;"Mercado";"Mercado";"C6";"C6";28.7;"Efetivado";"50/50"
2024-12-10;"sorvete";"Mercado";"C6";"C6";22.5;"Efetivado";"50/50"
2024-12-10;"luz natal";"Móveis";"C6";"C6";93.1;"Efetivado";"50/50"
2024-12-10;"doce e manteiga evento";"Mercado";"C6";"C6";88;"Efetivado";"50/50"
2024-12-10;"estacionamento";"Estacionamento";"C6";"C6";60;"Efetivado";"50/50"
2024-12-10;"padaria";"Padaria";"C6";"C6";7.5;"Efetivado";"50/50"
2024-11-25;"gas";"Gas";"C6";"";111.77;"Efetivado";"50/50"
2024-12-10;"tiramissu";"Mercado";"C6";"C6";106.99;"Efetivado";"50/50"
2024-12-10;"padaria";"Padaria";"C6";"C6";38.78;"Efetivado";"50/50"
2024-12-10;"tiramissu";"Mercado";"C6";"C6";2;"Efetivado";"50/50"
2024-12-10;"cia 2.0";"Cursos";"C6";"C6";597;"Efetivado";"100% Silvia"
2024-12-19;"Uber";"Uber";"Nubank";"Nubank";69.4;"Efetivado";"100% Silvia"
2024-12-19;"restaurante";"Restaurante";"Nubank";"Nubank";63.58;"Efetivado";"100% Silvia"
2024-12-10;"padaria";"Padaria";"C6";"C6";35.38;"Efetivado";"50/50"
2024-12-10;"gasolina";"Combustível";"C6";"C6";30;"Efetivado";"50/50"
2024-12-10;"farmacia";"Farmácia";"C6";"C6";109.29;"Efetivado";"100% Silvia"
2024-12-10;"restaurante";"Restaurante";"C6";"C6";107.8;"Efetivado";"50/50"
2024-12-19;"restaurante";"Restaurante";"Nubank";"Nubank";96.8;"Efetivado";"100% Silvia"
2024-12-19;"Uber";"Uber";"Nubank";"Nubank";92.5;"Efetivado";"100% Silvia"
2024-12-10;"restaurante";"Restaurante";"C6";"C6";54;"Efetivado";"50/50"
2024-12-10;"mercado";"Mercado";"C6";"C6";4.56;"Efetivado";"50/50"
2024-11-28;"credito B3";"Rendimentos";"C6";"";0.69;"Efetivado";"100% Silvia"
2024-12-10;" Ar condicionado";"Moveis";"C6";"C6";2884.04;"Efetivado";"50/50"
2024-11-29;"Convenio mãe";"Convenio - mãe";"Bradesco";"";1155;"Efetivado";"100% Silvia"
2024-12-10;"restaurante";"Restaurante";"C6";"C6";79;"Efetivado";"50/50"
2024-12-10;" potes amazon";"Moveis";"C6";"C6";73.95;"Efetivado";"100% Silvia"
